classification,recordedBy,recordNumber,eventDate,country,stateProvince,city,county,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,habitat,habit,kingdom,chineseKingdomName,family,chineseFamilyName,genus,chineseGenusName,identificationID,vernacularName,scientificName,identifiedBy
Angiospermae,"董洪进|6571,余姣君",HJD2002,2021-08-24 09:05:00,中国,湖北省,黄冈市,黄梅县,五祖镇向对门,30.1945734,115.9219751,66,田边,草本,Angiospermae,被子,Polygonaceae,蓼科,Polygonum,蓼属,11912,长箭叶蓼,Polygonum hastato-sagittatum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2001,2021-08-24 08:58:00,中国,湖北省,黄冈市,黄梅县,五祖镇向对门,30.1946066,115.9217453,66,田边,草本,Angiospermae,被子,Malvaceae,锦葵科,Corchoropsis,田麻属,540644,光果田麻,Corchoropsis crenata var. hupehensis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD2000,2021-08-23 22:20:00,中国,湖北省,黄冈市,黄梅县,五祖镇花山村,30.1694185,115.9352516,86,水中,草本,Angiospermae,被子,Haloragaceae,小二仙草科,Myriophyllum,雜属,52982,狐尾藻,Myriophyllum verticillatum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1999,2021-08-23 21:24:00,中国,湖北省,黄冈市,黄梅县,五祖镇花山村,30.1694185,115.9352516,86,路边,草本,Angiospermae,被子,Urticaceae,荨麻科,Polygonum,蓼属,585,蓼属,Polygonum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1998,2021-08-23 17:55:00,中国,湖北省,黄冈市,黄梅县,五祖镇花山村河道,30.1723226,115.9142319,86,水底,草本,Angiospermae,被子,Hydrocharitaceae,水鳖科,Vallisneria,苦草属,91433,苦草,Vallisneria natans,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1997,2021-08-23 17:22:00,中国,湖北省,黄冈市,黄梅县,五祖镇花山村垄坪水库,30.1687599,115.9126069,86,路边,草本,,,,,,,,,紫花野百合,
Angiospermae,"董洪进|6571,余姣君",HJD1996,2021-08-23 17:15:00,中国,湖北省,黄冈市,黄梅县,五祖镇花山村垄坪水库,30.1691175,115.9131866,85,路边,藤本,Angiospermae,被子,Leguminosae,,Millettia,鸡血藤属,69512,鸡血藤,Millettia extensa,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1995,2021-08-23 15:43:00,中国,湖北省,黄冈市,黄梅县,下新镇钱林村龙感湖,29.9881015,116.0164831,16,路边坟头,草本,Angiospermae,被子,Amaryllidaceae,石蒜科,Lycoris,石蒜属,70607,石蒜,Lycoris radiata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1994,2021-08-23 15:31:00,中国,湖北省,黄冈市,黄梅县,下新镇钱林村龙感湖,29.9877747,116.0293287,28,田边,草本,Angiospermae,被子,Scrophulariaceae,玄参科,Lindernia,母草属,20580,陌上菜,Lindernia procumbens,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1993,2021-08-23 15:04:00,中国,湖北省,黄冈市,黄梅县,下新镇钱林村龙感湖,30.0064456,116.0221419,28,田边,草本,Angiospermae,被子,Polygonaceae,蓼科,Polygonum,蓼属,11744,红蓼,Polygonum orientale,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1992,2021-08-23 14:26:00,中国,湖北省,黄冈市,黄梅县,下新镇金星村,30.0563858,116.0237872,28,湖边山坡,灌木,Angiospermae,被子,Staphyleaceae,省沽油科,Zanthoxylum,花椒属,943,花椒属,Zanthoxylum,董洪进
Pteridophyta,"董洪进|6571,余姣君",HJD1991,2021-08-23 14:20:00,中国,湖北省,黄冈市,黄梅县,下新镇金星村,30.0570946,116.0231489,28,湖边草地,草本,Pteridophyta,蕨类,Gleicheniaceae,里白科,Dicranopteris,芒萁属,62914,芒萁,Dicranopteris pedata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1990,2021-08-23 14:08:00,中国,湖北省,黄冈市,黄梅县,下新镇龙感湖金星村,30.0594423,116.0225253,112,湖边草地,草本,Angiospermae,被子,Convolvulaceae,旋花科,Evolvulus,土丁桂属,68735,土丁桂,Evolvulus alsinoides,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1989,2021-08-23 14:05:00,中国,湖北省,黄冈市,黄梅县,下新镇金星村,30.0595863,116.0228794,112,湖边草地,草本,Angiospermae,被子,Poaceae,禾本科,Themeda,菅草属,2746,菅草属,Themeda,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1988,2021-08-23 11:40:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9347263,115.5892518,21,湖边,草本,Angiospermae,被子,Flacourtiaceae,大风子科,Xylosma,柞木属,69365,柞木,Xylosma congestum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1987,2021-08-23 11:29:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9357614,115.5856249,12,湖边,草本,Angiospermae,被子,Leguminosae,,Aeschynomene,田皂角属,92851,合萌,Aeschynomene indica,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1986,2021-08-23 11:26:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9370679,115.5841388,2,湖边,草本,Angiospermae,被子,Acanthaceae,爵床科,Justicia,爵床属,55278,爵床,Justicia procumbens,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1985,2021-08-23 11:25:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9369038,115.5840087,2,湖边,草本,Angiospermae,被子,Leguminosae,,Kummerowia,鸡眼草属,93496,长萼鸡眼草,Kummerowia stipulacea,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1984,2021-08-23 11:16:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.8789354,115.5682566,2,湖边,草本,Angiospermae,被子,Compositae,,Conyza,白酒草属,51637,小蓬草,Conyza canadensis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1983,2021-08-23 10:37:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9051911,115.6030852,5,湖边,草本,,,,,,,,,黄花棯,
Pteridophyta,"董洪进|6571,余姣君",HJD1982,2021-08-23 10:33:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9048283,115.6026454,4,湖边,草本,Pteridophyta,蕨类,Pteridaceae,凤尾蕨科,Pteris,凤尾蕨属,33825,蜈蚣草,Pteris vittata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1981,2021-08-23 10:31:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9047013,115.6025604,5,湖边,草本,Angiospermae,被子,Malvaceae,锦葵科,Melochia,马松子属,93151,马松子,Melochia corchorifolia,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1980,2021-08-23 10:23:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9042755,115.6022155,6,湖边,藤本,Angiospermae,被子,Cucurbitaceae,葫芦科,Actinostemma,盒子草属,86309,盒子草,Actinostemma tenerum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1979,2021-08-23 10:21:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.9042335,115.6022355,7,湖边,草本,Angiospermae,被子,Apocynaceae,夹竹桃科,Metaplexis,萝藦属,79910,萝藦,Metaplexis japonica,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1978,2021-08-23 10:04:00,中国,湖北省,黄冈市,武穴市,石佛寺镇武山湖,29.8898838,115.6111629,4,路边,草本,,,,,,,,,牵牛花,
Angiospermae,"董洪进|6571,余姣君",HJD1977,2021-08-20 12:25:00,中国,湖北省,黄冈市,浠水县,巴河镇巴水大桥下,30.4374785,114.9962395,20,水中,草本,,,,,,,,,欧菱,
Angiospermae,"董洪进|6571,余姣君",HJD1976,2021-08-20 12:23:00,中国,湖北省,黄冈市,浠水县,巴河镇巴水大桥下,30.4500581,115.0082943,-12,水边,草本,Angiospermae,被子,Poaceae,禾本科,Echinochloa,稗属,62880,长芒稗,Echinochloa caudata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1975,2021-08-20 12:21:00,中国,湖北省,黄冈市,浠水县,巴河镇巴水大桥下,30.4498938,115.0084039,6,路边,草本,,,,,,,,,苦蘵,
Angiospermae,"董洪进|6571,余姣君",HJD1974,2021-08-20 12:19:00,中国,湖北省,黄冈市,浠水县,巴河镇巴水大桥下,30.4497362,115.0086430,6,路边,草本,Angiospermae,被子,Leguminosae,,Kummerowia,鸡眼草属,93490,鸡眼草,Kummerowia striata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1973,2021-08-20 11:23:00,中国,湖北省,黄冈市,浠水县,巴河镇虎山寺,30.4917219,115.0848306,30,水中,草本,Angiospermae,被子,Hydrocharitaceae,水鳖科,Hydrocharis,水鳖属,93181,水鳖,Hydrocharis dubia,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1972,2021-08-20 11:19:00,中国,湖北省,黄冈市,浠水县,巴河镇虎山寺,30.4910009,115.0853263,30,水边,草本,Angiospermae,被子,Compositae,,Ambrosia,豚草属,89309,豚草,Ambrosia artemisiifolia,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1971,2021-07-16 09:05:00,中国,湖北省,黄冈市,英山县,石头咀镇库区村,31.0880760,115.8416158,249,水边,草本,Angiospermae,被子,Convolvulaceae,旋花科,Cuscuta,菟丝子属,43564,菟丝子,Cuscuta chinensis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1970,2021-07-16 08:53:00,中国,湖北省,黄冈市,英山县,石头咀镇库区村,31.0895513,115.8463973,833,水底,草本,Angiospermae,被子,Hydrocharitaceae,水鳖科,Hydrilla,黑藻属,76833,黑藻,Hydrilla verticillata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1969,2021-07-15 16:11:00,中国,湖北省,黄冈市,英山县,吴家山林场周家湾山舍名宿,31.0743944,115.8038853,678,林缘路边,草本,Angiospermae,被子,Polygonaceae,蓼科,Polygonum,蓼属,11760,酸模叶蓼,Polygonum lapathifolium,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1968,2021-07-15 16:03:00,中国,湖北省,黄冈市,英山县,吴家山林场周家湾山舍名宿,31.0745082,115.8038241,678,林缘路边,乔木,Angiospermae,被子,Fagaceae,壳斗科,Castanea,栗属,82158,茅栗,Castanea seguinii,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1967,2021-07-15 15:56:00,中国,湖北省,黄冈市,英山县,吴家山林场周家湾山舍名宿,31.0745171,115.8037800,678,林缘路边,乔木,Angiospermae,被子,Fagaceae,壳斗科,Cyclobalanopsis,青冈属,17160,细叶青冈,Cyclobalanopsis gracilis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1966,2021-07-15 15:54:00,中国,湖北省,黄冈市,英山县,吴家山林场周家湾山舍名宿,31.0752832,115.8046420,678,林缘路边,藤本,Angiospermae,被子,Menispermaceae,防己科,Cocculus,木防己属,70521,木防己,Cocculus orbiculatus,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1965,2021-07-15 15:53:00,中国,湖北省,黄冈市,英山县,吴家山林场周家湾山舍名宿,31.0744581,115.8037499,710,林缘路边,灌木,,,,,,,,,瓜木,
Angiospermae,"董洪进|6571,余姣君",HJD1964,2021-07-15 15:43:00,中国,湖北省,黄冈市,英山县,吴家山林场王家湾,31.0761614,115.8027473,779,林缘路边,灌木,Angiospermae,被子,Leguminosae,,Lespedeza,胡枝子属,22729,胡枝子,Lespedeza bicolor,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1963,2021-07-14 20:39:00,中国,湖北省,黄冈市,英山县,吴家山林场,31.0903727,115.8011382,827,林缘路边,灌木,Angiospermae,被子,Ulmaceae,榆科,Rhamnus,鼠李属,523,鼠李属,Rhamnus,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1958,2021-07-14 15:41:00,中国,湖北省,黄冈市,罗田县,九资河镇,31.1231987,115.6916823,300,河边,草本,Angiospermae,被子,Amaranthaceae,苋科,Celosia,青葙属,83208,青葙,Celosia argentea,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1962,2021-07-14 16:38:00,中国,湖北省,黄冈市,罗田县,青苔关林场,31.1938117,115.6902144,684,林缘路边,草本,Angiospermae,被子,Compositae,,Gnaphalium,鼠麴草属,65777,细叶鼠麴草,Gnaphalium japonicum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1961,2021-07-14 16:18:00,中国,湖北省,黄冈市,罗田县,青苔关林场,31.1950927,115.6934531,684,林缘,乔木,Angiospermae,被子,Hamamelidaceae,金缕梅科,Fortunearia,牛鼻栓属,91943,牛鼻栓,Fortunearia sinensis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1960,2021-07-14 16:14:00,中国,湖北省,黄冈市,罗田县,青苔关林场,31.1953144,115.6947911,671,林下路边,草本,Angiospermae,被子,Asteraceae,菊科,Carpesium,天名精属,30754,金挖耳,Carpesium divaricatum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1959,2021-07-14 16:10:00,中国,湖北省,黄冈市,罗田县,青苔关林场,31.1957068,115.6956297,686,竹林,灌木,,,,,,,,,瓜木,
Angiospermae,"董洪进|6571,余姣君",HJD1957,2021-07-14 15:01:00,中国,湖北省,黄冈市,罗田县,天堂寨林场罗田天堂寨神仙谷,31.1061347,115.7344004,485,河边,乔木,Angiospermae,被子,Juglandaceae,胡桃科,Pterocarya,枫杨属,56390,枫杨,Pterocarya stenoptera,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1956,2021-07-14 14:46:00,中国,湖北省,黄冈市,罗田县,天堂寨林场罗田天堂寨神仙谷,31.1002126,115.7290760,798,路边林缘,草本,Angiospermae,被子,Araceae,天南星科,Amorphophallus,磨芋属,82999,磨芋,Amorphophallus konjac,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1955,2021-07-14 14:23:00,中国,湖北省,黄冈市,罗田县,天堂寨林场小华山景区门口,31.1000808,115.7380149,798,路边林缘,藤本,Angiospermae,被子,Vitaceae,葡萄科,Ampelopsis,蛇葡萄属,44716,蛇葡萄,Ampelopsis glandulosa,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1954,2021-07-14 12:41:00,中国,湖北省,黄冈市,英山县,吴家山林场林凤轩,31.0902972,115.7921616,850,沟渠,灌木,Angiospermae,被子,Santalaceae,檀香科,Buckleya,米面蓊属,1469,米面蓊属,Buckleya,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1953,2021-07-13 17:17:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.0902972,115.7921616,999,林缘路边,乔木,Angiospermae,被子,Anacardiaceae,漆树科,Toxicodendron,漆属,40506,野漆,Toxicodendron succedaneum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1952,2021-07-13 16:01:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.1145740,115.7928911,1010,林缘路边,灌木,Angiospermae,被子,Anacardiaceae,漆树科,Rhus,盐肤木属,83682,盐肤木,Rhus chinensis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1951,2021-07-13 15:59:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.0862126,115.8060546,983,林缘路边,乔木,Angiospermae,被子,Rutaceae,芸香科,Evodia,三桠苦属,74503,臭檀吴萸,Evodia daniellii,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1950,2021-07-13 15:44:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.0862126,115.8060546,983,林缘路边,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8702,轮叶过路黄,Lysimachia klattiana,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1949,2021-07-13 15:40:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.1122087,115.7911976,983,林缘路边,灌木,Angiospermae,被子,Euphorbiaceae,大戟科,Mallotus,野桐属,26971,野桐,Mallotus tenuifolius,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1948,2021-07-13 15:38:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.1118970,115.7906564,988,林缘路边,草本,Angiospermae,被子,Liliaceae,百合科,Cardiocrinum,大百合属,88925,荞麦叶大百合,Cardiocrinum cathayanum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1947,2021-07-13 15:24:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.1109426,115.7920094,993,林缘路边,灌木,Angiospermae,被子,Rosaceae,蔷薇科,Rosa,蔷薇属,2906,软条七蔷薇,Rosa henryi,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1946,2021-07-13 15:21:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.0860679,115.8061849,953,林缘路边,灌木,Angiospermae,被子,Fabaceae,豆科,Lespedeza,胡枝子属,22791,宽叶胡枝子,Lespedeza maximowiczii,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1945,2021-07-13 15:18:00,中国,湖北省,黄冈市,英山县,吴家山林场挂天瀑,31.1104183,115.7922500,953,林缘路边,草本,,,,,,,,,香港绶草,
Angiospermae,"董洪进|6571,余姣君",HJD1922,2021-07-12 10:06:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.1035546,115.7712012,1569,林缘,灌木,Angiospermae,被子,Leguminosae,,Lespedeza,胡枝子属,22796,绿叶胡枝子,Lespedeza buergeri,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1944,2021-07-12 12:33:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0888061,115.7681782,1425,林缘路边,灌木,Angiospermae,被子,Vitaceae,葡萄科,Callicarpa,紫珠属,543,紫珠属,Callicarpa,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1943,2021-07-12 12:18:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0888061,115.7681782,1425,林缘路边,草本,Angiospermae,被子,Primulaceae,报春花科,Lysimachia,珍珠菜属,8693,疏头过路黄,Lysimachia pseudohenryi,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1942,2021-07-12 12:15:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0823284,115.7722747,1456,林缘路边,草本,Angiospermae,被子,Crassulaceae,景天科,Sedum,景天属,24723,藓状景天,Sedum polytrichoides,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1941,2021-07-12 12:08:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0898775,115.7682582,1468,林缘路边,灌木,Angiospermae,被子,Rosaceae,蔷薇科,Rosa,蔷薇属,520,蔷薇属,Rosa,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1940,2021-07-12 12:05:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0899074,115.7681881,1457,林缘路边,灌木,Angiospermae,被子,Lauraceae,樟科,Lindera,山胡椒属,53040,山橿,Lindera reflexa,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1939,2021-07-12 11:19:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0966564,115.7711918,1605,林缘路边,灌木,Angiospermae,被子,Hypericaceae,,Hypericum,金丝桃属,36868,黄海棠,Hypericum ascyron,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1938,2021-07-12 11:16:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0969181,115.7709915,1625,林缘路边,草本,Angiospermae,被子,Plantaginaceae,车前科,Pseudolysimachion,穗花属,547581,水蔓菁,Pseudolysimachion linariifolium subsp. dilatatum,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1937,2021-07-12 11:13:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0970880,115.7710516,1608,林缘路边,草本,Angiospermae,被子,Polygonaceae,蓼科,Polygonum,蓼属,11775,抱茎蓼,Polygonum amplexicaule,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1936,2021-07-12 11:08:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0992753,115.7715371,1594,林缘路边,乔木,Angiospermae,被子,Magnoliaceae,木兰科,Oyama,毛叶天女花属,79169,天女花,Oyama sieboldii,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1935,2021-07-12 10:59:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0990553,115.7714320,1577,林缘路边,草本,Angiospermae,被子,Asteraceae,菊科,Anaphalis,香青属,574,黄腺香青,Anaphalis aureopunctata,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1934,2021-07-12 10:55:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0993113,115.7715622,1597,林缘路边,草本,Angiospermae,被子,Scrophulariaceae,玄参科,Scrophularia,玄参属,62210,玄参,Scrophularia ningpoensis,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1933,2021-07-12 10:53:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0993174,115.7716723,1592,林缘路边,灌木,Angiospermae,被子,Grossulariaceae,,Ribes,茶藨子属,52417,细枝茶藨子,Ribes tenue,董洪进
Angiospermae,"董洪进|6571,余姣君",HJD1932,2021-07-12 10:50:00,中国,湖北省,黄冈市,英山县,吴家山林场罗田天堂寨,31.0993973,115.7715922,1595,林缘路边,草本,Angiospermae,被子,Ranunculaceae,毛茛科,Thalictrum,唐松草属,539111,唐松草,Thalictrum aquilegiifolium var. sibiricum,董洪进
